;Index;Kommentar;wrong_mention;GND_ID;Mention;Mention_Ort;Titel;Inhalt;ID;Semester;Art;Intervall_Start;Intervall_End;Universität;NER_Pers_Titel;NER_Pers_Inhalt;Unnamed: 0;kommentar
491;1032.0;;;1146057520;George Serembas;Inhalt;Monodramen im 20. und 21. Jahrhundert;"Monodramen, also Dramen, bei denen nur eine Figur spricht bzw. ein*e Schauspieler*in auf der Bühne steht, haben im 20. und 21. Jahrhundert Konjunktur. Gründe dafür sind die Problematisierung des Dialogs in einer Gesellschaft, die immer weniger Dialog erlaubt; Vereinzelung von Figuren; Einflüsse des Erzählens, aber auch autobiographische Stoffe, die nun verstärkt auf die Bühne kommen. Daneben werden Romane, aber auch Dramen für die Form des Monodramas adaptiert. Fragen der Finanzierung von Produktionen, der Solokarrieren von Schauspieler*innen, der Mobilität und der künstlerischen Kooperation mit Musiker*innen, Tänzer*innen sind weitere Faktoren. Im Seminar werden wir uns mit einer Auswahl von Monodramen ab den 1940er Jahren bis heute beschäftigen und dazu Texte von Gertrud Kolmar, Samuel Beckett, Thomas Bernhard, Gerlind Reinshagen und vielen anderen lesen. Soweit Covid-19 es zulässt, werden szenische Lesungen Penda Dioufs und George Serembas im November in Stuttgart stattfinden. Die Leseliste, Links zu den Inszenierungen (soweit vorhanden) sowie Zugang zu vielen Texten finden Sie auf Ilias. Bitte lesen Sie für die erste Sitzung Karlheinz Braun, Sätze zum Monodrama: https://faustkultur.de/1752-0-Braun-Saetze-zum-MonoDrama.html";stuttgart0244;wise20-21;Seminar (SE);2020-09;2021-03;stuttgart;;['Gertrud Kolmar', 'Samuel Beckett', 'Thomas Bernhard', 'Gerlind Reinshagen', 'Penda Dioufs', 'George Serembas', 'Karlheinz Braun'];;
492;1033.0;;;118730703;Georges Manolescu;Inhalt;Hochstaplergeschichten um 1900;"Hochstapler sind zeitlos. Doch um 1900 häufen sich Hochstapler-Fälle im Kaiserreich bis in die Weimarer Republik hinein. Der bekannteste in Europa, der auch in Deutschland aktiv ist, ist Georges Manolescu, der die High Society wie die Polizei seiner Zeit nasführt. In Deutschland erlangt der Schuhmacher Wilhelm Voigt, alias der Hauptmann von Köpenick erst nationalen, dann Weltruhm. In der Anfangsjahren der Weimarer Republik gibt sich ein kleiner Soldat des 1. Weltkriegs namens Harry Domela als Verwandter der abgedankten kaiserlichen Hohenzollerndynastie aus.Der bekannteste Hochstapler jedoch, der es vom Delinquenten zum berühmten Romanautor schafft, ist Karl May. Das Phänomen ist so manifest, dass sich der Staatsanwalt Erich Wulffen bemüßigt fühlt, eine Psychologie des Hochstaplers zu schreiben. 
Hochstapler ‚dokumentieren‘  nicht nur gern selbst ihr Leben in Autobiographien, sondern werden zu Vorlagen von Literatur. Thomas Mann orientiert sich für seinen Felix Krull am Fall Manolescu, Zuckmayer nimmt sich Wilhelm Voigt zum Anlass für sein Stück. Weitere Erzählungen, die behandelt werden, sind Gottfried Kellers Kleider machen Leute und Stefan Zweigs Rausch der Verwandlung.

Auf ILIAS bereitgestellt werden  Zweigs Rausch der Verwandlung und Kellers Kleider machen Leute;. Zu besorgen sind Thomas Manns Felix Krull (Fischer-Ausgabe) sowie Zuckmayers Hauptmann von Köpenick(Fischer-Ausgabe)";stuttgart0656;wise22-23;Seminar (SE);2022-09;2023-03;stuttgart;;['Georges Manolescu', 'Wilhelm Voigt', 'Harry Domela', 'Karl May.', 'Erich Wulffen', 'Thomas Mann', 'Manolescu', 'Zuckmayer', 'Wilhelm Voigt', 'Gottfried Kellers', 'Stefan Zweigs', 'Zweigs', 'Kellers', 'Thomas Manns', 'Zuckmayers'];;
493;1035.0;;;104001666;Gerhard Allroggen;Inhalt;E.T.A. Hoffmann;"Das Seminar bietet eine Einführung in das Erzählwerk E.T.A. Hoffmanns, eines wichtigen Autors der Romantik. Seine Erzählungen und Romane sind zum einen in formaler Hinsicht interessant, da Hoffmann in erstaunlicher Weise mit narrativen Verfahren und Formen experimentiert. So findet sich bei ihm zum Beispiel das Phänomen der Metalepse, wenn der Erzähler in „Der goldene Topf“ die „heilige Grenze“ (G. Genette) zwischen extra- und intradiegetischer Ebene überschreitet. Zum anderen sind seine Texte aber auch in inhaltlicher Hinsicht höchst faszinierend, insbesondere, wenn man an Hoffmanns Auseinandersetzung mit dem Unbewussten denkt.
Die vielfältigen Aspekte seiner Prosa eröffnen zahlreiche spannende Themen, an denen die Abfassung einer wissenschaftlichen Hausarbeit erprobt werden kann. Auf dem Programm stehen in jedem Fall die in den „Fantasiestücken in Callot’s Manier“ versammelten Erzählungen, die Sie sich bitte ausschließlich in der unten genannten Ausgabe anschaffen. Lesen Sie bitte bereits vor Semesterbeginn sowohl „Nachricht von den neuesten Schicksalen des Hundes Berganza“ als auch „Der goldene Topf“. Weitere Primärtexte werden zu Seminarbeginn bekanntgegeben. 

Bitte schaffen Sie sich ausschließlich folgende Ausgabe an: 

E.T.A. Hoffmann: Fantasiestücke in Callot’s Manier. Werke 1814. Hg. von Hartmut Steinecke unter Mitarbeit von Gerhard Allroggen und Wulf Segebrecht. Frankfurt am Main 2006 (Deutscher Klassiker Verlag im Taschenbuch 14). 

Sekundärliteratur zur Einführung: Detlef Kremer (Hg.): E.T.A. Hoffmann. Leben – Werk – Wirkung. 2., erweiterte Aufl. Berlin/Boston 2012.";stuttgart0146;sose19;Seminar (SE);2019-04;2019-08;stuttgart;['E.T.A. Hoffmann'];['E.T.A. Hoffmanns', 'Hoffmann', 'G. Genette', 'Hoffmanns', 'Callot', 'E.T.A. Hoffmann', 'Callot', 'Hartmut Steinecke', 'Gerhard Allroggen', 'Wulf Segebrecht', 'Detlef Kremer', 'E.T.A. Hoffmann'];;
494;1036.0;;;104001666;Gerhard Allroggen;Inhalt;E.T.A. Hoffmann;"Das Seminar bietet eine Einführung in das Erzählwerk E.T.A. Hoffmanns, eines wichtigen Autors der Romantik. Seine Erzählungen und Romane sind zum einen in formaler Hinsicht interessant, da Hoffmann in erstaunlicher Weise mit narrativen Verfahren und Formen experimentiert. So findet sich bei ihm zum Beispiel das Phänomen der Metalepse, wenn der Erzähler in „Der goldene Topf“ die „heilige Grenze“ (G. Genette) zwischen extra- und intradiegetischer Ebene überschreitet. Zum anderen sind seine Texte aber auch in inhaltlicher Hinsicht höchst faszinierend, insbesondere, wenn man an Hoffmanns Auseinandersetzung mit dem Unbewussten denkt.
Die vielfältigen Aspekte seiner Prosa eröffnen zahlreiche spannende Themen, an denen die Abfassung einer wissenschaftlichen Hausarbeit erprobt werden kann. Auf dem Programm stehen in jedem Fall die in den „Fantasiestücken in Callot’s Manier“ versammelten Erzählungen, die Sie sich bitte ausschließlich in der unten genannten Ausgabe anschaffen. Lesen Sie bitte bereits vor Semesterbeginn sowohl „Nachricht von den neuesten Schicksalen des Hundes Berganza“ als auch „Der goldene Topf“. Weitere Primärtexte werden zu Seminarbeginn bekanntgegeben. 

E.T.A. Hoffmann: Fantasiestücke in Callot’s Manier. Werke 1814. Hg. von Hartmut Steinecke unter Mitarbeit von Gerhard Allroggen und Wulf Segebrecht. Frankfurt am Main 2006 (Deutscher Klassiker Verlag im Taschenbuch 14). 

Sekundärliteratur zur Einführung: Detlef Kremer (Hg.): E.T.A. Hoffmann. Leben – Werk – Wirkung. 2., erweiterte Aufl. Berlin/Boston 2012.";stuttgart0228;sose20;Seminar (SE);2020-04;2020-08;stuttgart;['E.T.A. Hoffmann'];['E.T.A. Hoffmanns', 'Hoffmann', 'G. Genette', 'Hoffmanns', 'Callot', 'E.T.A. Hoffmann', 'Callot', 'Hartmut Steinecke', 'Gerhard Allroggen', 'Wulf Segebrecht', 'Detlef Kremer', 'E.T.A. Hoffmann'];;
495;1037.0;;;104001666;Gerhard Allroggen;Inhalt;E.T.A. Hoffmann;"Das Seminar bietet eine Einführung in das Erzählwerk E.T.A. Hoffmanns, eines wichtigen Autors der Romantik. Seine Erzählungen und Romane sind zum einen in formaler Hinsicht interessant, da Hoffmann in erstaunlicher Weise mit narrativen Verfahren und Formen experimentiert. So findet sich bei ihm zum Beispiel das Phänomen der Metalepse, wenn der Erzähler in „Der goldene Topf“ die „heilige Grenze“ (G. Genette) zwischen extra- und intradiegetischer Ebene überschreitet. Zum anderen sind seine Texte aber auch in inhaltlicher Hinsicht höchst faszinierend, insbesondere, wenn man an Hoffmanns Auseinandersetzung mit dem Unbewussten denkt.
Die vielfältigen Aspekte seiner Prosa eröffnen zahlreiche spannende Themen, an denen die Abfassung einer wissenschaftlichen Hausarbeit erprobt werden kann. Auf dem Programm stehen in jedem Fall die in den „Fantasiestücken in Callot’s Manier“ versammelten Erzählungen, die Sie sich bitte ausschließlich in der unten genannten Ausgabe anschaffen. Lesen Sie bitte bereits vor Semesterbeginn sowohl „Nachricht von den neuesten Schicksalen des Hundes Berganza“ als auch „Der Magnetiseur“. Weitere Primärtexte werden dann im Seminar bekannt gegeben. 

E.T.A. Hoffmann: Fantasiestücke in Callot’s Manier. Werke 1814. Hg. von Hartmut Steinecke unter Mitarbeit von Gerhard Allroggen und Wulf Segebrecht. Frankfurt am Main 2006 (Deutscher Klassiker Verlag im Taschenbuch 14). 

Sekundärliteratur zur Einführung: Detlef Kremer (Hg.): E.T.A. Hoffmann. Leben – Werk – Wirkung. 2., erweiterte Aufl. Berlin/Boston 2012.";stuttgart0265;sose21;Seminar (SE);2021-04;2021-08;stuttgart;['E.T.A. Hoffmann'];['E.T.A. Hoffmanns', 'Hoffmann', 'G. Genette', 'Hoffmanns', 'Callot', 'E.T.A. Hoffmann', 'Callot', 'Hartmut Steinecke', 'Gerhard Allroggen', 'Wulf Segebrecht', 'Detlef Kremer', 'E.T.A. Hoffmann'];;
496;1038.0;;;118546937;Gerhard Hauptmanns;Inhalt;Praxisseminar Dramaturgie;Das Praxisseminar Dramaturgie wird in diesem Semester parallel zum Theaterfestival „Schlossgartencampus“ für Studierende und in enger Kooperation mit dem Schauspiel Stuttgart stattfinden. Das Festival-Programm bietet durch seine breite Auswahl an Programmpunkten eine gute Gelegenheit, Einblicke in die dramaturgisch-kuratorische Arbeit zu gewinnen, hinter die Kulissen zu blicken und uns im Rahmen von Vorstellungsbesuchen, Workshops und Podiumsdiskussionen mit Theaterschaffenden und Expertinnen auszutauschen. Im Vordergrund des Seminars stehen dabei die Inszenierungen von Gerhard Hauptmanns „Die Weber“ (Regie: Georg Schmiedleitner) und der „Orestie“ nach Aischylos in der Neubearbeitung und Regie von Robert Icke. Anhand von Stückanalysen, Bearbeitungs- und Übersetzungsfragen sowie Vorstellungsbesuchen werden wir uns den Stoffen annähern und gleichzeitig in die konkrete dramaturgische Arbeit einsteigen: Wir befassen uns mit Rechtefragen, Verlagskommunikation, Hintergrundrecherche sowie Probenbetreuung und versuchen so, das Berufsfeld des Dramaturgen abzustecken.;stuttgart0506;sose19;Seminar (SE);2019-04;2019-08;stuttgart;;['Gerhard Hauptmanns', 'Georg Schmiedleitner', 'Aischylos', 'Robert Icke'];;
497;1040.0;;;118855409;Gerhard Köpf;Inhalt;Bänkelsang und Ballade;"Laut Goethes Diktum ist die Ballade das ‚Ur-Ei der Dichtung‘. In ihr sind das Lyrische, das Epische und das Dramatische noch vereint, was sich dann später, so suggeriert zumindest das Bild vom Ur-Ei, in getrennte Gattungen aufteilt. Bürgers ‚Lenore‘ (1773) eröffnet als erste deutsche Ballade die Tradition in der deutschen Literaturgeschichte, die sich dann ausdifferenziert in Toten-, Wiedergänger-, legendarische, nordische Ballade usw. Doch gibt es bereits ‚Vorläufer`- und Konkurrenzformen. Zum einen existiert der vom Jahrmarkt herkommende, unterhaltsame Bänkelsang, ein Genre, das auf Verbrechen und Katastrophen als Sujet setzt. Noch Bertolt Brecht beruft sich im 20. Jahrhundert auf die Bänkelsänger-Tradition.  Beiden Formen gemeinsam ist, dass sie historische, legendarische oder zeitgenössisch-aktuelle Stoffe verarbeiten. Anhand ausgewählter Beispiele vornehmlich des 18. und 19. Jahrhunderts sollen die verwandten Gattungen behandelt werden. 


Eine Sammlung an Balladen und Bänkelliedern wird auf ILIAS zur Verfügung gestellt.

Auswahl einführender Literatur: Wolfgang Kayser: Geschichte der deutschen Ballade. Berlin 1936. Gerhard Köpf: Die Ballade. Königstein/Ts. 1976. Leander Petzoldt: Bänkelsang. Vom historischen Bänkelsang zum literarischen Chanson. Stuttgart 1974. Leander Petzoldt: Die freudlose Muse. Texte, Lieder, Bilder zum historischen Bänkelsang. Stuttgart 1978.";stuttgart0667;sose23;Seminar (SE);2023-04;2023-08;stuttgart;;['Goethes', 'Bürgers', 'Bertolt Brecht', 'Wolfgang Kayser', 'Gerhard Köpf', 'Leander Petzoldt', 'Leander Petzoldt'];;
498;1041.0;;;132891778;Gerhard Lauer;Inhalt;Theorien der Autorschaft;"Autorschaft ist gegenwärtig eine der zentralen Ordnungskategorien der Literatur. Der Buchmarkt und Bibliotheken sind nach Autor*innen sortiert und literaturwissenschaftliche Seminare nehmen sich ganz selbstverständlich einzelne Autor*innen zum Thema. Aber wer oder was ist überhaupt ein*e Autor*in? Darüber wurde und wird durchaus kontrovers diskutiert – das Spektrum reicht von emphatischen Bezugnahmen auf die Autorintention bis hin zu Verabschiedungen der Kategorie ‚Autor‘. Welche Funktion hat das Konzept ‚Autorschaft‘ also für die Literaturwissenschaft? Welche Möglichkeiten gibt es, in der wissenschaftlichen Praxis theoretisch informiert auf ‚den Autor‘ Bezug zu nehmen? Im Seminar werden einschlägige alte und neue Texte zur Theorie der Autorschaft gelesen und im Kontext der literaturtheoretischen Strömungen betrachtet, in denen sie entstanden sind. Außerdem werden wir die Theorien an praktischen Beispielen (aktuell und historisch) auf ihre Anwendungsmöglichkeiten hin prüfen. 
Textgrundlage des Seminars und zur Anschaffung empfohlen: Fotis Jannidis/Gerhard Lauer/Matías Martínez/Simone Winko (Hg.): Texte zur Theorie der Autorschaft. Stuttgart: Reclam 2000 (9,80€). Ergänzende Texte werden im Seminar bereitgestellt.";stuttgart0504;sose19;Seminar (SE);2019-04;2019-08;stuttgart;;['Fotis Jannidis', 'Gerhard Lauer', 'Matías Martínez', 'Simone Winko'];;
499;1042.0;;;118854569;Gerhard Polt;Inhalt;Bayerische Literatur;"Im Zeitalter der Globalisierung gewinnen die regionalen Literaturen neue Bedeutung. Sich in Stuttgart mit der bayerischen Literatur zu beschäftigen, ist weniger abwegig, als man zunächst annehmen könnte, denn (auch) die bayerische Literatur ist hochkarätig. 

Nachdem die Aufklärung im katholischen Bayern weitaus geringere Spuren hinterlassen hatte als im übrigen Deutschland, galt Bayern literarisch als Reich der Finsternis. Doch im Schatten dieses Verdikts entstand seit dem 19. Jahrhundert eine originäre, engagierte, widerspenstige Literatur, die mit dem Zerrbild des hinterwäldlerischen Bayern spielte.

Wir lesen im Seminar ‚typisch bayerische‘ Texte vom 19. Jahrhundert bis heute – von Lena Christ, Ludwig Thoma, Gerhard Polt, Herbert Achternbusch, Franz Xaver Kroetz, Fitzgerald Kusz, Ludwig Ganghofer, Lion Feuchtwanger, Rainer Werner Fassbinder, Martin Sperr, Marielouise Fleißer.

Zum Eingrooven ins Thema empfehle ich dieses ARD-Porträt von Oskar Maria Graf aus dem vergangenen Herbst:

https://www.ardmediathek.de/video/doku-und-reportage/die-rebellionen-des-oskar-maria-graf/br-fernsehen/Y3JpZDovL2JyLmRlL3ZpZGVvLzc2Y2ZjZTdkLWZlMGQtNGU1NS1iN2M0LWE3OTBmYTliMTU4MQ";stuttgart0643;wise22-23;Seminar (SE);2022-09;2023-03;stuttgart;;['Lena Christ', 'Ludwig Thoma', 'Gerhard Polt', 'Herbert Achternbusch', 'Franz Xaver Kroetz', 'Fitzgerald Kusz', 'Ludwig Ganghofer', 'Lion Feuchtwanger', 'Rainer Werner Fassbinder', 'Martin Sperr', 'Marielouise Fleißer', 'Oskar Maria Graf'];;
500;1046.0;;;118546937;Gerhart Hauptmann;Inhalt;Darwins Plot: Literatur und Darwinismus;Darwin’s Plots ist der Titel einer englischsprachigen Studie von Gillian Beer, die früh darauf hinwies, wie wirkungsmächtig nicht nur die Theorien von Charles Darwin über die Entstehung der Arten, sondern auch seine Erzählschemata für die Literatur seiner Zeit waren. Darwin war selbst in viktorianischen Vorstellungen wie Kampf und Konkurrenz verfangen, und gab diese Schemata verändert und naturkundlich angereichert an die Literatur zurück. In Deutschland maßgeblich durch Ernst Haeckel popularisiert, beschäftigten sich Dichter verschiedener Epochen und Strömungen mit Darwins brüchigem, zwischen „Kampf ums Dasein“ und Höherentwicklung changierendem Naturbild. Wichtige Themenkomplexe waren Entwicklung, Vererbung, Kampf ums Dasein (Selektion) und Anpassung. Wilhelm Raabe, Wilhelm Busch, Theodor Storm, Gottfried Keller, Leopold von Sacher-Masoch, Arno Holz, Johannes Schlaf, Gerhart Hauptmann, Franz Kafka und Gottfried Benn sind nur einige Autoren, die an diesem Prozess teilnahmen. Auch in der erzählerischen Popularisierung von Darwins Theorien im Sachbuch, z.B. in Wilhelm Bölsches Das Liebesleben in der Natur (1898-1903), finden sich Darwins Plots wieder. Wir studieren vor allem literarische Texte, aber wir lesen auch einige Ausschnitte aus Übersetzungen von Darwins Werken sowie aus deutschsprachigen popularisierenden Sachtexten. Die meisten Texte werden auf Ilias zur Verfügung gestellt.;stuttgart0164;sose19;Seminar (SE);2019-04;2019-08;stuttgart;['Darwins'];['Darwin', 'Gillian Beer', 'Charles Darwin', 'Darwin', 'Ernst Haeckel', 'Darwins', 'Wilhelm Raabe', 'Wilhelm Busch', 'Theodor Storm', 'Gottfried Keller', 'Leopold von Sacher-Masoch', 'Arno Holz', 'Johannes Schlaf', 'Gerhart Hauptmann', 'Franz Kafka', 'Gottfried Benn', 'Darwins', 'Wilhelm Bölsches', 'Darwins', 'Darwins'];;
501;1049.0;;;118885502;Gerlind Reinshagen;Inhalt;Monodramen im 20. und 21. Jahrhundert;"Monodramen, also Dramen, bei denen nur eine Figur spricht bzw. ein*e Schauspieler*in auf der Bühne steht, haben im 20. und 21. Jahrhundert Konjunktur. Gründe dafür sind die Problematisierung des Dialogs in einer Gesellschaft, die immer weniger Dialog erlaubt; Vereinzelung von Figuren; Einflüsse des Erzählens, aber auch autobiographische Stoffe, die nun verstärkt auf die Bühne kommen. Daneben werden Romane, aber auch Dramen für die Form des Monodramas adaptiert. Fragen der Finanzierung von Produktionen, der Solokarrieren von Schauspieler*innen, der Mobilität und der künstlerischen Kooperation mit Musiker*innen, Tänzer*innen sind weitere Faktoren. Im Seminar werden wir uns mit einer Auswahl von Monodramen ab den 1940er Jahren bis heute beschäftigen und dazu Texte von Gertrud Kolmar, Samuel Beckett, Thomas Bernhard, Gerlind Reinshagen und vielen anderen lesen. Soweit Covid-19 es zulässt, werden szenische Lesungen Penda Dioufs und George Serembas im November in Stuttgart stattfinden. Die Leseliste, Links zu den Inszenierungen (soweit vorhanden) sowie Zugang zu vielen Texten finden Sie auf Ilias. Bitte lesen Sie für die erste Sitzung Karlheinz Braun, Sätze zum Monodrama: https://faustkultur.de/1752-0-Braun-Saetze-zum-MonoDrama.html";stuttgart0244;wise20-21;Seminar (SE);2020-09;2021-03;stuttgart;;['Gertrud Kolmar', 'Samuel Beckett', 'Thomas Bernhard', 'Gerlind Reinshagen', 'Penda Dioufs', 'George Serembas', 'Karlheinz Braun'];;
502;;;;118564951;Gertrud Kolmar;Inhalt;Monodramen im 20. und 21. Jahrhundert;"Monodramen, also Dramen, bei denen nur eine Figur spricht bzw. ein*e Schauspieler*in auf der Bühne steht, haben im 20. und 21. Jahrhundert Konjunktur. Gründe dafür sind die Problematisierung des Dialogs in einer Gesellschaft, die immer weniger Dialog erlaubt; Vereinzelung von Figuren; Einflüsse des Erzählens, aber auch autobiographische Stoffe, die nun verstärkt auf die Bühne kommen. Daneben werden Romane, aber auch Dramen für die Form des Monodramas adaptiert. Fragen der Finanzierung von Produktionen, der Solokarrieren von Schauspieler*innen, der Mobilität und der künstlerischen Kooperation mit Musiker*innen, Tänzer*innen sind weitere Faktoren. Im Seminar werden wir uns mit einer Auswahl von Monodramen ab den 1940er Jahren bis heute beschäftigen und dazu Texte von Gertrud Kolmar, Samuel Beckett, Thomas Bernhard, Gerlind Reinshagen und vielen anderen lesen. Soweit Covid-19 es zulässt, werden szenische Lesungen Penda Dioufs und George Serembas im November in Stuttgart stattfinden. Die Leseliste, Links zu den Inszenierungen (soweit vorhanden) sowie Zugang zu vielen Texten finden Sie auf Ilias. Bitte lesen Sie für die erste Sitzung Karlheinz Braun, Sätze zum Monodrama: https://faustkultur.de/1752-0-Braun-Saetze-zum-MonoDrama.html";stuttgart0244;wise20-21;Seminar (SE);2020-09;2021-03;stuttgart;;['Gertrud Kolmar', 'Samuel Beckett', 'Thomas Bernhard', 'Gerlind Reinshagen', 'Penda Dioufs', 'George Serembas', 'Karlheinz Braun'];1055.0;
503;;;;121414779;Gesine Krüger;Inhalt;Jagd und Jagen in der deutschsprachigen Literatur;"In der Gegenwart (und damit in Zeiten des Animal Turn) geraten Jagd, Jagen und damit auch JägerInnen zunehmend unter Druck: Aus ökologischer und tierrechtlicher Sicht wird die Notwendigkeit des Abschusses von Wildtieren in Frage gestellt. Das belegt exemplarisch ein Gerichtsurteil des Europäischen Gerichtshofs für Menschenrechte aus dem Jahr 2012, das es Grundstückseigentümern erlaubt, die Jagd auf ihrem Besitz aus Gewissensgründen zu verbieten. 
Nun handelt es sich bei der Jagd um eine menschliche Praktik, die in allen Zeiten und Kulturen ausgeübt wurde; ja, die sog. „Jagd-Hypothese“ behauptete sogar, dass das Jagen einen, wenn nicht sogar den entscheidenden Faktor der Hominisation darstelle. Zudem werden mit dem Jagdrecht immer auch politische, soziale und anthropologische Fragen verhandelt. So war das adelige Jagdprivileg nicht nur Repräsentation einer bestimmten Lebensführung, sondern auch Ausdruck des Herrschaftsanspruchs über die bäuerlichen Untertanen; entsprechend konnte die Wilderei Züge einer Sozialrebellion annehmen. 
Im Seminar wollen wir die Debatte um Jagd und Jagen in der deutschsprachigen Literatur nachverfolgen. Dazu müssen zunächst einmal die grundsätzlichen politischen, rechtlichen, sozialen und anthropologischen Koordinaten des Jagens geklärt werden. Anschließend wollen wir uns mit literarischen Texten insbesondere des 19. und 20. Jahrhunderts (darunter Adalbert Stifter, Marie von Ebner-Eschenbach, Hermann Löns, Franz Kafka) auseinandersetzen und analysieren, wie sie die Jagd perspektivieren. Um sicherzustellen, dass Sie sich mit dem Thema ein Semester lang beschäftigen möchten, lesen Sie bitte bereits vor Seminarbeginn den auf ILIAS bereitgestellten Einführungsartikel von Gesine Krüger: Geschichte der Jagd. In: Tiere. Kulturwissenschaftliches Handbuch. Hg. von Roland Borgards. Stuttgart 2016, S. 111–121.";stuttgart0176;wise19-20;Seminar (SE);2019-09;2020-03;stuttgart;;['Adalbert Stifter', 'Marie von Ebner-Eschenbach', 'Hermann Löns', 'Franz Kafka', 'Gesine Krüger', 'Roland Borgards'];1056.0;
504;;;ja;;Gil;Inhalt;Berufspraxis Workshop;"Unsere (immer im Wintersemester angebotenen) berufspraktischen Workshops gehören, zusammen mit dem Praktikum, zum absolvierenden Modul ""Berufspraxis"" und sollen Ihnen helfen, sich über einige mögliche Arbeitsfelder für Geisteswissenschaftler zu informieren. Es ist sinnvoll, diese Workshops im Rahmen Ihres Masterstudiums so früh wie möglich zu belegen.

Die Termine liegen im WS 19/20, bis auf einer Ausnahme, auf einem Freitag (Beginn meist 10:00 Uhr) und dauern jeweils ca. 3 Stunden. Ihr Besuch ist obligatorisch; einmal sollte jede/r ein Protokoll verfassen.

Wer sich für den Bereich „Dramaturgie“ interessiert, ist außerdem herzlich zu folgenden zwei Veranstaltungen eingeladen, die im Rahmen meines Seminars „Komödien des 18. Jahrhunderts“ stattfinden (bitte um vorherige Anmeldung bei mir): Fr., 29.11., 17:15 Uhr: Besuch der öffentlichen Generalprobe von Mozarts „Le nozze di Figaro“ in der Staatsoper Stuttgart + Mi., 04.12., 09:45 Uhr, Keplerstr. 17, K2, R. 17.24: Gespräch mit Ingo Gerlach, Chefdramaturg der Staatsoper Stuttgart, über Beaumarchais/ Mozart/Da Pontes „Figaros Hochzeit“.

Einzeltermine der berufspraktische Workshops (Dauer jeweils ca. 3 Stunden)
(Stand Okt. 2019; Änderungen vorbehalten)

Freitag, 18.10., 11:30 Uhr, ILW/ NDL, Kepplerstr. 17, Raum: 17.21
Dr. Marie Wokalek: Information, Einführung, Berufsorientierung für Geisteswissenschaftler

[Veranstaltungsinfo: 19./20. Oktober, Jobmesse Stuttgart, https://www.jobmessen.de/stuttgart/]

Freitag, 15.11.,10:00-13:00, Pforte Schauspielhaus Stuttgart, Oberer Schloßgarten 6, 70173 Stuttgart
Dramaturgie, Theatervermittlung (Tobias Rapp), Kommunikation (Carolina Gleichauf)

Samstag, 16.11., abends, Uhrzeit noch offen (vermutl. 19:30 Uhr), Schauspielhaus Stuttgart
Besuch der öffentlichen Generalprobe von Tchechows „Iwanow“ (nach einer Bearbeitung von Robert Icke)
https://www.schauspiel-stuttgart.de/spielplan/monatsplan/2019-11/iwanow/1449/

Freitag, 22.11., 10:00-13:00 Uhr, Verlag Frommann-Holzboog, König-Karl-Str. 27, 70372 Stuttgart-Bad Cannstatt
Vorstellung des Verlags durch Verleger Eckhart Holzboog, Einblicke in die Abt. Lektorat (Sarah Huber), Herstellung, Werbung/ Presse, berufliche Werdegänge

Freitag, 29.11., 10:00-13:00 Uhr, ILW/ NDL, Kepplerstr. 17, Raum: 17.11
HORADS, 88,6 (Campus Radio), Lion Oeding (Programm, Ausbildung, Crossmedia & Online)

Freitag, 17.01., 10:00-13:00 Uhr, Institut für Auslandsbeziehungen (ifa), Charlottenplatz 17, 70173 Stuttgart
10:00 Uhr, Eintreffen und Begrüßung durch Herrn Grätz und/oder Begrüßung und Gespräch mit Frau Kahrmann, Leiterin Kommunikation
10:30 Uhr, Vorstellung der Abteilung Kunst - Frau Strittmatter begrüßt, Frau Dr. Hammerbacher und Herr Hetterich stellen einzelne Projekte vor
11:00 Uhr, im Lesesaal der Bibliothek, Vorstellung der Abteilung Medien inkl. Bibliothek – Frau Czekalla/Frau Gallos: Vorstellung des Forschungsprogramms – Frau Widmaier
12:00 Uhr, Vorstellung der Abteilung Dialoge – Frau Gil

Freitag, 24.01., 9:00 (!)-12:30 Uhr, ILW/ NDL, Kepplerstr. 17, Raum: 11.01 (K II, 11. OG.)
Dr. Eva-Maria Rembor, Kulturamt Stuttgart: Kulturförderung und Kulturvermittlung

Freitag, 31.01., 10:00 Uhr, Zentrale Studienberatung, Service-Point Stadtmitte, Geschwister-Scholl-Str. 24C, Seminarraum
Jeannette von Wolf, Praktikums- und berufsorientierende Beratung für Studierende der Geistes- und Sozialwissenschaften (Veranstaltung fällt aus - nach Ersatzveranstaltung wird noch gesucht)";stuttgart0195;wise19-20;Workshop (WS);2019-09;2020-03;stuttgart;;['Mozarts', 'Ingo Gerlach', 'Beaumarchais', 'Mozart', 'Da Pontes', 'Marie Wokalek', 'Tobias Rapp', 'Carolina Gleichauf', 'Tchechows', 'Robert Icke', 'Eckhart Holzboog', 'Sarah Huber', 'Grätz', 'Kahrmann', 'Strittmatter', 'Hammerbacher', 'Hetterich', 'Czekalla', 'Gallos', 'Widmaier', 'Gil', 'Eva-Maria Rembor', 'von Wolf'];1057.0;
