;Index;Kommentar;wrong_mention;GND_ID;Mention;Mention_Ort;Titel;Inhalt;ID;Semester;Art;Intervall_Start;Intervall_End;Universität;NER_Pers_Titel;NER_Pers_Inhalt;Unnamed: 0;kommentar
98;530.0;Figur;ja;no_ID;Cäcilie;Inhalt;05.067.700 VNDL I/II/III: Romantik;"Inhalt:
Ausgehend von der Auseinandersetzung der Romantiker mit Positionen der Aufklärung und des Klassizismus sowie ausgehend von der philosophischen Auseinandersetzung der Frühromantiker mit der Transzendentalphilosophie Kants und Fichtes versucht die Vorlesung einen Überblick über den Beitrag der Romantik zur ästhetischen Erfindung der Moderne um 1800 zu geben. Dargelegt wird das Innovationsspektrum programmatischer Entwürfe zur romantischen Poesie sowie deren poetologische, literaturtheoretische und kulturhistorische Voraussetzungen. Einen besonderen Schwerpunkt wird das Zusammenspiel von Wahrnehmen, Wissen und Erzählen in wichtigen literarischen Texten der Epoche bilden: Dabei gilt es, die konstitutive Rolle der Einbildungskraft, grenzüberschreitende Konzepte wie die Neue Mythologie, die Ironie, die romantische Religiosität, Enzyklopädistik und Naturphilosophie oder das Wunderbare, das Phantastische und Groteske ebenso in den Blick zu nehmen wie das Verhältnis romantischer Texte zu anderen Künsten und Wissenschaften. Zu lesen sind zunächst folgende Texte: Wilhelm Heinrich Wackenroder: Herzensergießungen eines kunstliebenden Klosterbruders, Ludwig Tieck: Der blonde Eckbert, Novalis: Die Lehrlinge zu Sais, Heinrich von Kleist: Die heilige Cäcilie oder die Gewalt der Musik, Friedrich de la Motte Fouqué: Undine, E.T.A. Hoffmann: Der Sandmann, Clemens Brentano: Die Geschichte vom braven Kasperl und dem schönen Annerl, Achim von Arnim: Der tolle Invalide auf dem Fort Ratonneau, Joseph von Eichendorff: Das Marmorbild.";mainz0447;sose23;;2023-04;2023-08;mainz;;['Kants', 'Fichtes', 'Wilhelm Heinrich Wackenroder', 'Ludwig Tieck', 'Eckbert', 'Novalis', 'Heinrich von Kleist', 'Cäcilie', 'Friedrich de la Motte Fouqué', 'E.T.A. Hoffmann', 'Clemens Brentano', 'Kasperl', 'Annerl', 'Achim von Arnim', 'Joseph von Eichendorff'];;
99;537.0;;;118574078;Daniel Caspar von Lohenstein;Inhalt;05.067.1130 HNDL/SFNL I-V (Master): Das barocke Trauerspiel;"Inhalt:
Das Seminar beschäftigt sich mit der Lektüre ausgewählter Trauerspiele von Andreas Gryphius (1616–1664) und Daniel Caspar von Lohenstein (1635–1683), die seit der breiteren Rezeption von Walter Benjamins Studie zum Ursprung des deutschen Trauerspiels (1928) zum Kanon der neueren deutschen Literaturgeschichte gehören. Benjamin kommt das Verdienst zu, nicht nur eine lange unterschätzte Gattung literaturgeschichtlich rehabilitiert, sondern auch neue Interpretationsansätze zur Diskussion gestellt zu haben, die bis heute die Barockforschung inspirieren. Die von Benjamin hervorgehobene politischen, theologischen, und ökonomischen Dimensionen des Trauerspiels bilden den Schwerpunkt des Seminars, das die Leitfrage verfolgt, wie sich literarische Innovationen zu kultur- und mentalitätshistorischen Entwicklungen – z.B. Säkularisierung, Absolutismus, Globalisierung – verhalten. Dabei sollen auch Aspekte berücksichtigt werden, die die neuere Forschung intensiv behandelt hat: u.a. Rhetorik, Emblematik, Affektenlehre, Allegorie, Gender, Theaterpraxis und Buchmedialität.";mainz0387;wise21-22;;2021-09;2022-03;mainz;;['Andreas Gryphius', 'Daniel Caspar von Lohenstein', 'Walter Benjamins', 'Benjamin', 'Benjamin'];;
100;580.0;;;118524275;Defoes;Inhalt;05.067.1130 HNDL/SFNL I-V (Master): Robinsonaden;"Inhalt:
 
Im Anschluss an Defoes zweibändigen Bestsellerroman The Life and Strange Surprising Adventures of Robinson Crusoe of York, Mariner: who lived Eight and Twenty Years, all alone in an uninhabited Island on the coast of America, near the Mouth of the Great River of Oroonoque; Having been cast on Shore by Shipwreck, wherein all the Men perished but himself. With An Account how he was at last as strangely deliver'd by Pirates. Written by Himself (1719) entwickelt sich in der europäischen Romanliteratur die Gattung der Robinsonade. Sie thematisiert die Situation eines Schiffbrüchigen, der sich auf einer unbewohnten Insel wiederfindet und dabei Techniken des Überlebens entwickelt; an dieser Entwicklung werden dabei modellhaft moralphilosophische bzw. religiöse, politische und nationalökonomische Fragen aufgeworfen, die zentral für das Jahrhundert der Aufklärung sind: Der einsame Robinson ist der Urtypus des modernen Bürgers. Die auf Rousseau zurückgehende parallele Karriere von Defoes Roman als Kinderbuchklassiker hat diese Aspekte zum Teil aus den Augen verloren oder zumindest entscheiden modifiziert.
Das Seminar wird sich nach einer gründlichen Befassung mit Defoes Roman mit exemplarischen Stationen dieser Gattungsgeschichte bis in die moderne Populärkultur befassen. Im Zentrum steht dabei die Frage nach der erzählerischen und ideologischen Produktivität, die in der Grundsituation des auf sich selbst gestellten bürgerlichen Subjekts angelegt ist.";mainz0317;wise19-20;;2019-09;2020-03;mainz;;['Defoes', 'Robinson Crusoe of York', 'Robinson', 'Rousseau', 'Defoes', 'Defoes'];;
101;581.0;;;118524275;Defoes;Inhalt;05.067.1130 HNDL/SFNL I-V (Master): Robinsonaden;"Inhalt:
 
Im Anschluss an Defoes zweibändigen Bestsellerroman The Life and Strange Surprising Adventures of Robinson Crusoe of York, Mariner: who lived Eight and Twenty Years, all alone in an uninhabited Island on the coast of America, near the Mouth of the Great River of Oroonoque; Having been cast on Shore by Shipwreck, wherein all the Men perished but himself. With An Account how he was at last as strangely deliver'd by Pirates. Written by Himself (1719) entwickelt sich in der europäischen Romanliteratur die Gattung der Robinsonade. Sie thematisiert die Situation eines Schiffbrüchigen, der sich auf einer unbewohnten Insel wiederfindet und dabei Techniken des Überlebens entwickelt; an dieser Entwicklung werden dabei modellhaft moralphilosophische bzw. religiöse, politische und nationalökonomische Fragen aufgeworfen, die zentral für das Jahrhundert der Aufklärung sind: Der einsame Robinson ist der Urtypus des modernen Bürgers. Die auf Rousseau zurückgehende parallele Karriere von Defoes Roman als Kinderbuchklassiker hat diese Aspekte zum Teil aus den Augen verloren oder zumindest entscheiden modifiziert.
Das Seminar wird sich nach einer gründlichen Befassung mit Defoes Roman mit exemplarischen Stationen dieser Gattungsgeschichte bis in die moderne Populärkultur befassen. Im Zentrum steht dabei die Frage nach der erzählerischen und ideologischen Produktivität, die in der Grundsituation des auf sich selbst gestellten bürgerlichen Subjekts angelegt ist.";mainz0317;wise19-20;;2019-09;2020-03;mainz;;['Defoes', 'Robinson Crusoe of York', 'Robinson', 'Rousseau', 'Defoes', 'Defoes'];;
102;582.0;;;118524275;Defoes;Inhalt;05.067.1130 HNDL/SFNL I-V (Master): Robinsonaden;"Inhalt:
 
Im Anschluss an Defoes zweibändigen Bestsellerroman The Life and Strange Surprising Adventures of Robinson Crusoe of York, Mariner: who lived Eight and Twenty Years, all alone in an uninhabited Island on the coast of America, near the Mouth of the Great River of Oroonoque; Having been cast on Shore by Shipwreck, wherein all the Men perished but himself. With An Account how he was at last as strangely deliver'd by Pirates. Written by Himself (1719) entwickelt sich in der europäischen Romanliteratur die Gattung der Robinsonade. Sie thematisiert die Situation eines Schiffbrüchigen, der sich auf einer unbewohnten Insel wiederfindet und dabei Techniken des Überlebens entwickelt; an dieser Entwicklung werden dabei modellhaft moralphilosophische bzw. religiöse, politische und nationalökonomische Fragen aufgeworfen, die zentral für das Jahrhundert der Aufklärung sind: Der einsame Robinson ist der Urtypus des modernen Bürgers. Die auf Rousseau zurückgehende parallele Karriere von Defoes Roman als Kinderbuchklassiker hat diese Aspekte zum Teil aus den Augen verloren oder zumindest entscheiden modifiziert.
Das Seminar wird sich nach einer gründlichen Befassung mit Defoes Roman mit exemplarischen Stationen dieser Gattungsgeschichte bis in die moderne Populärkultur befassen. Im Zentrum steht dabei die Frage nach der erzählerischen und ideologischen Produktivität, die in der Grundsituation des auf sich selbst gestellten bürgerlichen Subjekts angelegt ist.";mainz0317;wise19-20;;2019-09;2020-03;mainz;;['Defoes', 'Robinson Crusoe of York', 'Robinson', 'Rousseau', 'Defoes', 'Defoes'];;
103;618.0;;;118607979;Dorothea Schlegel;Inhalt;05.067.1130 HNDL/SFNL I-V (Master): Autorinnen der Romantik;"Inhalt:
Wer waren die Autorinnen der Romantik und was schrieben Sie? Warum publizierten viele anonym, warum werden einige unter verschiedenen Namen erwähnt? Welche Themen und Genres kommen in ihren Werken vor?

Bei Interesse wird eine Exkursion ins Romantikmuseum in Frankfurt organisiert (das allerdings montags geschlossen ist – es müsste ein anderer Termin gefunden werden).

Vorbereitend angeschafft/gelesen werden kann:

Dorothea Schlegel: Florentin (1801), Reclam

Das Seminar findet größtenteils in Präsenz statt.";mainz0390;wise21-22;;2021-09;2022-03;mainz;;['Dorothea Schlegel'];;
104;619.0;;;118607979;Dorothea Schlegel;Inhalt;05.067.1130 HNDL/SFNL I-V (Master): Was lesen? Kanonfragen an Universität und Schule;"Inhalt:
Welche Texte muss man kennen, was soll man lesen? Das Seminar diskutiert, ein Kanon ist und welche Texte auf einer Literaturliste Erwähnung finden sollten. Abwechselnd werden kanonische und nicht-kanonische Texte gelesen und daraufhin geprüft, ob und wie man sie beispielsweise auch in der Schule lesen könnte. Der Kurs richtet sich an Studierende, die gerne viel lesen.

Vorbereitend gelesen werden können:

Dorothea Schlegel: Florentin (1801), Reclam

Sharon Dodua Otoo: Adas Raum (2021)

Georg Büchner: Woyzeck (1836) Reclam

Annette von Droste-Hülshoff: Die Judenbuche (1842) (wird als pdf zur Verfügung gestellt)

Ludwig Tieck: Der gestiefelte Kater (1797), Reclam

Das Seminar findet größtenteils in Präsenz statt.

Empfohlen wird zusätzlich die Teilnahme an den online Kolloquien des Cornelia-Goethe-Centrums in Frankfurt https://breiterkanon.hypotheses.org/files/2021/09/Booklet_WiSe_2021_e06_web.pdf";mainz0404;wise21-22;;2021-09;2022-03;mainz;;['Dorothea Schlegel', 'Sharon Dodua Otoo', 'Georg Büchner', 'Annette von Droste-Hülshoff', 'Ludwig Tieck'];;
105;627.0;;;118527673;Du Bos;Inhalt;05.067.1130 HNDL/SFNL I-V (Master): Das Interessante;"Inhalt:
Interessant ist das, was uns aufmerksam werden lässt und uns niederschwellig und unverbindlich dazu anregt, es gelegentlich näher zu betrachten. Nachdem sich 'Interesse‘ in der französischen Dramentheorie des 17. Jahrhunderts festgesetzt hatte, wurde das Interessante im 18. Jahrhundert zu einer ästhetischen Schlüsselkategorie. Es hebt sich zunächst noch vom adelstypischen Gegenbegriff der Langeweile ab, wird dann aber bei Du Bos zu einer allgemeinen Qualität des ästhetischen Gegenstands. Im deutschsprachigen Raum wird das Interessante durch Friedrich Justus Riedel und Johann Georg Sulzer zu einem ästhetischen Wertbegriff, der sich von Anfang an mit ökonomischen Aspekten verbindet. Christian Garve entwickelt daraus eine Poetik des Interessanten, die Literatur in den Dienst der Lebenserschließung und Lebensberatung stellt. Ihm opponiert die Autonomieästhetik Kants, in der Interesselosigkeit zur Voraussetzung für den Umgang mit ästhetischen Gegenständen wird. Das wird von Friedrich Schlegel historisiert: Während in der Antike das Schöne vielleicht noch interesselos wahrgenommen werden konnte, ist für die Moderne das Interessante (leider?) zum Grundbegriff einer vom Buchmarkt abhängigen Literatur und eine Kategorie der Selbstbeschreibung ihrer Akteure geworden. Im 19. und 20. Jahrhundert verliert der Begriff seine Konturen und verschwimmt. Das Seminar fragt auf der Basis der genauen Lektüre von Quellentexten nach den Möglichkeiten und Grenzen einer Aktualisierung des Interessanten in der Gegenwart.";mainz0353;wise20-21;;2020-09;2021-03;mainz;;['Du Bos', 'Friedrich Justus Riedel', 'Johann Georg Sulzer', 'Christian Garve', 'Kants', 'Friedrich Schlegel'];;
106;631.0;;;118526200;Döblin;Inhalt;05.067.1130 HNDL/SFNL I-V (Master): Alfred Döblin und die Medien;"Inhalt:
Mit seinem Montageroman Berlin Alexanderplatz (1929) setzt Döblin die Großstadt poetisch in Szene, wobei er auf andere Medien (wie Zeitung, Journale, Radio und Film) zurückgreift. Im Rahmen des Seminars wollen wir aber nicht nur Döblins wichtiges Werk analysieren, sondern auch unbekanntere künstlerische Projekte seines Spätwerks betrachten. Hierzu gehören neben Döblins Rundfunkbeiträgen in dem Zeitraum von 1946 bis 1952 auch die von ihm herausgegebene Nachkriegszeitschrift Das Goldene Tor (1946 bis 1951). Dabei werden wir danach fragen, wie Döblin die Medien seiner Zeit nutzt, um Themen wie Krieg und Katastrophe zu kommentieren. Außerdem wird die Arbeitsstelle Literarische Filmpraxis (ALF) mit filmpraktischen Übungen (Montage und Verfilmung von Kurztexten) in das Seminar eingebunden.";mainz0298;sose19;;2019-04;2019-08;mainz;['Alfred Döblin'];['Döblin', 'Döblins', 'Döblins', 'Döblin'];;
107;632.0;;;118526200;Döblin;Inhalt;05.067.1130 HNDL/SFNL I-V (Master): Alfred Döblin und die Medien;"Inhalt:
Mit seinem Montageroman Berlin Alexanderplatz (1929) setzt Döblin die Großstadt poetisch in Szene, wobei er auf andere Medien (wie Zeitung, Journale, Radio und Film) zurückgreift. Im Rahmen des Seminars wollen wir aber nicht nur Döblins wichtiges Werk analysieren, sondern auch unbekanntere künstlerische Projekte seines Spätwerks betrachten. Hierzu gehören neben Döblins Rundfunkbeiträgen in dem Zeitraum von 1946 bis 1952 auch die von ihm herausgegebene Nachkriegszeitschrift Das Goldene Tor (1946 bis 1951). Dabei werden wir danach fragen, wie Döblin die Medien seiner Zeit nutzt, um Themen wie Krieg und Katastrophe zu kommentieren. Außerdem wird die Arbeitsstelle Literarische Filmpraxis (ALF) mit filmpraktischen Übungen (Montage und Verfilmung von Kurztexten) in das Seminar eingebunden.";mainz0298;sose19;;2019-04;2019-08;mainz;['Alfred Döblin'];['Döblin', 'Döblins', 'Döblins', 'Döblin'];;
108;633.0;;;118526200;Döblin;Inhalt;05.067.1130 HNDL/SFNL I-V (Master): Alfred Döblin;"Inhalt:
Alfred Döblin ist einer der bedeutendsten Autoren deutscher Sprache. Mit seinem Montageroman Berlin Alexanderplatz (1929) setzt Döblin die Großstadt poetisch in Szene, wobei er auf andere Medien (Zeitung, Journale, Radio und Film) zurückgreift. Im Rahmen des Seminars wollen wir nicht nur Döblins wichtiges Werk analysieren, sondern auch unbekanntere künstlerische Projekte seines Früh- und Spätwerks betrachten. Hierzu gehört neben Döblins Rundfunkbeiträge in dem Zeitraum von 1946 bis 1952 auch die von ihm herausgegebene Nachkriegszeitschrift Das Goldene Tor (1946 bis 1951). Dabei werden wir danach fragen, wie Döblin die Medien seiner Zeit nutzt, um Themen wie Krieg und Katastrophe zu kommentieren.";mainz0359;wise20-21;;2020-09;2021-03;mainz;['Alfred Döblin'];['Alfred Döblin', 'Döblin', 'Döblins', 'Döblins', 'Döblin'];;
109;634.0;;;118526200;Döblin;Inhalt;05.067.1130 HNDL/SFNL I-V (Master): Alfred Döblin;"Inhalt:
Alfred Döblin ist einer der bedeutendsten Autoren deutscher Sprache. Mit seinem Montageroman Berlin Alexanderplatz (1929) setzt Döblin die Großstadt poetisch in Szene, wobei er auf andere Medien (Zeitung, Journale, Radio und Film) zurückgreift. Im Rahmen des Seminars wollen wir nicht nur Döblins wichtiges Werk analysieren, sondern auch unbekanntere künstlerische Projekte seines Früh- und Spätwerks betrachten. Hierzu gehört neben Döblins Rundfunkbeiträge in dem Zeitraum von 1946 bis 1952 auch die von ihm herausgegebene Nachkriegszeitschrift Das Goldene Tor (1946 bis 1951). Dabei werden wir danach fragen, wie Döblin die Medien seiner Zeit nutzt, um Themen wie Krieg und Katastrophe zu kommentieren.";mainz0359;wise20-21;;2020-09;2021-03;mainz;['Alfred Döblin'];['Alfred Döblin', 'Döblin', 'Döblins', 'Döblins', 'Döblin'];;
110;635.0;;;118526200;Döblin;Inhalt;05.067.1130 HNDL/SFNL I-V (Master): Alfred Döblin. Epiker und Medienvisionär;"Inhalt:
Alfred Döblin ist einer der bedeutendsten Autoren deutscher Sprache. Mit seinem Montageroman Berlin Alexanderplatz (1929) setzt Döblin die Großstadt poetisch in Szene, wobei er auf andere Medien (Zeitung, Journale, Radio und Film) zurückgreift. Im Rahmen des Seminars wollen wir nicht nur Döblins wichtiges Werk analysieren, sondern auch unbekanntere künstlerische Projekte seines Früh- und Spätwerks betrachten. Hierzu gehören neben Döblins Rundfunkbeiträge in dem Zeitraum von 1946 bis 1952 auch die von ihm herausgegebene Nachkriegszeitschrift Das Goldene Tor (1946 bis 1951). Dabei werden wir danach fragen, wie Döblin die Medien seiner Zeit nutzt, um Themen wie Krieg und Katastrophe zu kommentieren.";mainz0396;wise21-22;;2021-09;2022-03;mainz;['Alfred Döblin'];['Alfred Döblin', 'Döblin', 'Döblins', 'Döblins', 'Döblin'];;
111;636.0;;;118526200;Döblin;Inhalt;05.067.1130 HNDL/SFNL I-V (Master): Alfred Döblin. Epiker und Medienvisionär;"Inhalt:
Alfred Döblin ist einer der bedeutendsten Autoren deutscher Sprache. Mit seinem Montageroman Berlin Alexanderplatz (1929) setzt Döblin die Großstadt poetisch in Szene, wobei er auf andere Medien (Zeitung, Journale, Radio und Film) zurückgreift. Im Rahmen des Seminars wollen wir nicht nur Döblins wichtiges Werk analysieren, sondern auch unbekanntere künstlerische Projekte seines Früh- und Spätwerks betrachten. Hierzu gehören neben Döblins Rundfunkbeiträge in dem Zeitraum von 1946 bis 1952 auch die von ihm herausgegebene Nachkriegszeitschrift Das Goldene Tor (1946 bis 1951). Dabei werden wir danach fragen, wie Döblin die Medien seiner Zeit nutzt, um Themen wie Krieg und Katastrophe zu kommentieren.";mainz0396;wise21-22;;2021-09;2022-03;mainz;['Alfred Döblin'];['Alfred Döblin', 'Döblin', 'Döblins', 'Döblins', 'Döblin'];;
112;640.0;;;118526200;Döblins;Inhalt;05.067.1130 HNDL/SFNL I-V (Master): Alfred Döblin und die Medien;"Inhalt:
Mit seinem Montageroman Berlin Alexanderplatz (1929) setzt Döblin die Großstadt poetisch in Szene, wobei er auf andere Medien (wie Zeitung, Journale, Radio und Film) zurückgreift. Im Rahmen des Seminars wollen wir aber nicht nur Döblins wichtiges Werk analysieren, sondern auch unbekanntere künstlerische Projekte seines Spätwerks betrachten. Hierzu gehören neben Döblins Rundfunkbeiträgen in dem Zeitraum von 1946 bis 1952 auch die von ihm herausgegebene Nachkriegszeitschrift Das Goldene Tor (1946 bis 1951). Dabei werden wir danach fragen, wie Döblin die Medien seiner Zeit nutzt, um Themen wie Krieg und Katastrophe zu kommentieren. Außerdem wird die Arbeitsstelle Literarische Filmpraxis (ALF) mit filmpraktischen Übungen (Montage und Verfilmung von Kurztexten) in das Seminar eingebunden.";mainz0298;sose19;;2019-04;2019-08;mainz;['Alfred Döblin'];['Döblin', 'Döblins', 'Döblins', 'Döblin'];;
113;641.0;;;118526200;Döblins;Inhalt;05.067.1130 HNDL/SFNL I-V (Master): Alfred Döblin und die Medien;"Inhalt:
Mit seinem Montageroman Berlin Alexanderplatz (1929) setzt Döblin die Großstadt poetisch in Szene, wobei er auf andere Medien (wie Zeitung, Journale, Radio und Film) zurückgreift. Im Rahmen des Seminars wollen wir aber nicht nur Döblins wichtiges Werk analysieren, sondern auch unbekanntere künstlerische Projekte seines Spätwerks betrachten. Hierzu gehören neben Döblins Rundfunkbeiträgen in dem Zeitraum von 1946 bis 1952 auch die von ihm herausgegebene Nachkriegszeitschrift Das Goldene Tor (1946 bis 1951). Dabei werden wir danach fragen, wie Döblin die Medien seiner Zeit nutzt, um Themen wie Krieg und Katastrophe zu kommentieren. Außerdem wird die Arbeitsstelle Literarische Filmpraxis (ALF) mit filmpraktischen Übungen (Montage und Verfilmung von Kurztexten) in das Seminar eingebunden.";mainz0298;sose19;;2019-04;2019-08;mainz;['Alfred Döblin'];['Döblin', 'Döblins', 'Döblins', 'Döblin'];;
114;642.0;;;118526200;Döblins;Inhalt;05.067.1130 HNDL/SFNL I-V (Master): Alfred Döblin;"Inhalt:
Alfred Döblin ist einer der bedeutendsten Autoren deutscher Sprache. Mit seinem Montageroman Berlin Alexanderplatz (1929) setzt Döblin die Großstadt poetisch in Szene, wobei er auf andere Medien (Zeitung, Journale, Radio und Film) zurückgreift. Im Rahmen des Seminars wollen wir nicht nur Döblins wichtiges Werk analysieren, sondern auch unbekanntere künstlerische Projekte seines Früh- und Spätwerks betrachten. Hierzu gehört neben Döblins Rundfunkbeiträge in dem Zeitraum von 1946 bis 1952 auch die von ihm herausgegebene Nachkriegszeitschrift Das Goldene Tor (1946 bis 1951). Dabei werden wir danach fragen, wie Döblin die Medien seiner Zeit nutzt, um Themen wie Krieg und Katastrophe zu kommentieren.";mainz0359;wise20-21;;2020-09;2021-03;mainz;['Alfred Döblin'];['Alfred Döblin', 'Döblin', 'Döblins', 'Döblins', 'Döblin'];;
115;643.0;;;118526200;Döblins;Inhalt;05.067.1130 HNDL/SFNL I-V (Master): Alfred Döblin;"Inhalt:
Alfred Döblin ist einer der bedeutendsten Autoren deutscher Sprache. Mit seinem Montageroman Berlin Alexanderplatz (1929) setzt Döblin die Großstadt poetisch in Szene, wobei er auf andere Medien (Zeitung, Journale, Radio und Film) zurückgreift. Im Rahmen des Seminars wollen wir nicht nur Döblins wichtiges Werk analysieren, sondern auch unbekanntere künstlerische Projekte seines Früh- und Spätwerks betrachten. Hierzu gehört neben Döblins Rundfunkbeiträge in dem Zeitraum von 1946 bis 1952 auch die von ihm herausgegebene Nachkriegszeitschrift Das Goldene Tor (1946 bis 1951). Dabei werden wir danach fragen, wie Döblin die Medien seiner Zeit nutzt, um Themen wie Krieg und Katastrophe zu kommentieren.";mainz0359;wise20-21;;2020-09;2021-03;mainz;['Alfred Döblin'];['Alfred Döblin', 'Döblin', 'Döblins', 'Döblins', 'Döblin'];;
116;644.0;;;118526200;Döblins;Inhalt;05.067.1130 HNDL/SFNL I-V (Master): Alfred Döblin. Epiker und Medienvisionär;"Inhalt:
Alfred Döblin ist einer der bedeutendsten Autoren deutscher Sprache. Mit seinem Montageroman Berlin Alexanderplatz (1929) setzt Döblin die Großstadt poetisch in Szene, wobei er auf andere Medien (Zeitung, Journale, Radio und Film) zurückgreift. Im Rahmen des Seminars wollen wir nicht nur Döblins wichtiges Werk analysieren, sondern auch unbekanntere künstlerische Projekte seines Früh- und Spätwerks betrachten. Hierzu gehören neben Döblins Rundfunkbeiträge in dem Zeitraum von 1946 bis 1952 auch die von ihm herausgegebene Nachkriegszeitschrift Das Goldene Tor (1946 bis 1951). Dabei werden wir danach fragen, wie Döblin die Medien seiner Zeit nutzt, um Themen wie Krieg und Katastrophe zu kommentieren.";mainz0396;wise21-22;;2021-09;2022-03;mainz;['Alfred Döblin'];['Alfred Döblin', 'Döblin', 'Döblins', 'Döblins', 'Döblin'];;
117;645.0;;;118526200;Döblins;Inhalt;05.067.1130 HNDL/SFNL I-V (Master): Alfred Döblin. Epiker und Medienvisionär;"Inhalt:
Alfred Döblin ist einer der bedeutendsten Autoren deutscher Sprache. Mit seinem Montageroman Berlin Alexanderplatz (1929) setzt Döblin die Großstadt poetisch in Szene, wobei er auf andere Medien (Zeitung, Journale, Radio und Film) zurückgreift. Im Rahmen des Seminars wollen wir nicht nur Döblins wichtiges Werk analysieren, sondern auch unbekanntere künstlerische Projekte seines Früh- und Spätwerks betrachten. Hierzu gehören neben Döblins Rundfunkbeiträge in dem Zeitraum von 1946 bis 1952 auch die von ihm herausgegebene Nachkriegszeitschrift Das Goldene Tor (1946 bis 1951). Dabei werden wir danach fragen, wie Döblin die Medien seiner Zeit nutzt, um Themen wie Krieg und Katastrophe zu kommentieren.";mainz0396;wise21-22;;2021-09;2022-03;mainz;['Alfred Döblin'];['Alfred Döblin', 'Döblin', 'Döblins', 'Döblins', 'Döblin'];;
118;663.0;;;118552465;E.T.A. Hoffmann;Inhalt;05.067.700 VNDL I/II/III: Romantik;"Inhalt:
Ausgehend von der Auseinandersetzung der Romantiker mit Positionen der Aufklärung und des Klassizismus sowie ausgehend von der philosophischen Auseinandersetzung der Frühromantiker mit der Transzendentalphilosophie Kants und Fichtes versucht die Vorlesung einen Überblick über den Beitrag der Romantik zur ästhetischen Erfindung der Moderne um 1800 zu geben. Dargelegt wird das Innovationsspektrum programmatischer Entwürfe zur romantischen Poesie sowie deren poetologische, literaturtheoretische und kulturhistorische Voraussetzungen. Einen besonderen Schwerpunkt wird das Zusammenspiel von Wahrnehmen, Wissen und Erzählen in wichtigen literarischen Texten der Epoche bilden: Dabei gilt es, die konstitutive Rolle der Einbildungskraft, grenzüberschreitende Konzepte wie die Neue Mythologie, die Ironie, die romantische Religiosität, Enzyklopädistik und Naturphilosophie oder das Wunderbare, das Phantastische und Groteske ebenso in den Blick zu nehmen wie das Verhältnis romantischer Texte zu anderen Künsten und Wissenschaften. Zu lesen sind zunächst folgende Texte: Wilhelm Heinrich Wackenroder: Herzensergießungen eines kunstliebenden Klosterbruders, Ludwig Tieck: Der blonde Eckbert, Novalis: Die Lehrlinge zu Sais, Heinrich von Kleist: Die heilige Cäcilie oder die Gewalt der Musik, Friedrich de la Motte Fouqué: Undine, E.T.A. Hoffmann: Der Sandmann, Clemens Brentano: Die Geschichte vom braven Kasperl und dem schönen Annerl, Achim von Arnim: Der tolle Invalide auf dem Fort Ratonneau, Joseph von Eichendorff: Das Marmorbild.";mainz0352;wise20-21;;2020-09;2021-03;mainz;;['Kants', 'Fichtes', 'Wilhelm Heinrich Wackenroder', 'Ludwig Tieck', 'Eckbert', 'Novalis', 'Heinrich von Kleist', 'Cäcilie', 'Friedrich de la Motte Fouqué', 'E.T.A. Hoffmann', 'Clemens Brentano', 'Kasperl', 'Annerl', 'Achim von Arnim', 'Joseph von Eichendorff'];;
119;664.0;;;118552465;E.T.A. Hoffmann;Inhalt;05.067.1180 GNDL-PS D: Einführungsproseminar Neuere Deutsche Literatur (entfällt);"Inhalt:
Die Lehrveranstaltung zur Einführung in die Literaturwissenschaft soll Studienanfänger*innen Grundkenntnisse vermitteln, die sie für den literaturwissenschaftlichen Teil des Germanistikstudiums benötigen.
Anhand ausgewählter Prosatexte vom 18. Jahrhundert bis zur Gegenwart (u.a. E.T.A. Hoffmann, Büchner, Stifter, Kafka, Fleißer, Seghers) wird in literaturwissenschaftliches Arbeiten eingeführt. Erörtert werden Kategorien der Erzähltextanalyse, literaturgeschichtliche Kontexte, zentrale literaturtheoretische Probleme sowie grundlegende Arbeitstechniken unseres Faches.";mainz0401;wise21-22;;2021-09;2022-03;mainz;;['E.T.A. Hoffmann', 'Büchner', 'Stifter', 'Kafka', 'Fleißer', 'Seghers'];;
120;665.0;;;118552465;E.T.A. Hoffmann;Inhalt;05.067.1180 GNDL-PS D: Einführungsproseminar Neuere Deutsche Literatur;"Inhalt:
Die Lehrveranstaltung zur Einführung in die Literaturwissenschaft soll Studienanfänger*innen Grundkenntnisse vermitteln, die sie für den literaturwissenschaftlichen Teil des Germanistikstudiums benötigen.
Anhand ausgewählter Prosatexte vom 18. Jahrhundert bis zur Gegenwart (u.a. E.T.A. Hoffmann, Büchner, Stifter, Kafka, Fleißer, Seghers) wird in literaturwissenschaftliches Arbeiten eingeführt. Erörtert werden Kategorien der Erzähltextanalyse, literaturgeschichtliche Kontexte, zentrale literaturtheoretische Probleme sowie grundlegende Arbeitstechniken unseres Faches.";mainz0419;sose22;;2021-04;2021-08;mainz;;['E.T.A. Hoffmann', 'Büchner', 'Stifter', 'Kafka', 'Fleißer', 'Seghers'];;
